dataset	column	dtype	description	n_unique_values	n_empty_values	bids_levels	bids_units	is_categorical	min	max	standardized_var	assessment_term	assessment_label	age_format
ds001784	madrs_bl	Int64	Summary score on the Montgomery-Asberg Depression Rating Scale (MADRS) immediately prior to surgery.	8	0			True	2	44				
ds001784	madrs_fu	Int64	Summary score on the Montgomery-Asberg Depression Rating Scale (MADRS) at follow-up visit (i.e. time of EEG data collection).	10	0			False	3	38				
ds001784	responder	boolean	Whether the participant achieved clinical response at any point during his/her clinical trial; the criterion was a 50% drop in MADRS or a 35% drop in YBOCS. This may not have corresponded to the score at the time of study data collection.	2	0			True						
ds001784	hypomania	boolean	Whether the participant ever experienced a hypomanic episode following DBS surgery.	2	1			True						
ds001784	dbs_stim_freq	Int64	Frequency of participant's chronic deep brain stimulation.	5	0		hertz	True	50	130				
ds003452	participant_id	string		13	0			False			nb:ParticipantID			
ds003452	age	Int64		3	9			True	29	39	nb:Age			nb:FromFloat
ds003452	sex	string		2	9			True			nb:Sex			
ds003425	participant_id	string		13	0			False			nb:ParticipantID			
ds003425	Sex	string	Sex	2	0	M, F		True			nb:Sex			
ds003425	Age_Sess1	Int64		8	0		Years	True	19	36				
ds003425	Days-bet-Sess	Int64	Days between Sessions 1 and 2	7	1		Days	True	1	28				
ds003425	Age_Sess2	Int64	n/a indicats the participant did not return	8	1		Years	True	19	36				
ds003710	participant_id	string		13	0			False			nb:ParticipantID			
ds003710	sex	string	sex of the participant as reported by the parent	2	0	F, M		True			nb:Sex			
ds003710	age_ses-1	Int64	age of the participant at session 1	10	0		days	False	118	148				
ds003710	age_ses-2	Int64	age of the participant at session 2	11	0		days	False	124	155				
ds003710	age_ses-3	Int64	age of the participant at session 3	10	2		days	False	219	254				
ds003710	age_ses-4	Int64	age of the participant at session 4	9	2		days	True	334	427				
ds003710	group	string	analysis group of the participant	2	0	Complete, Reliability		True						
ds005448	participant_id	string	name of the patient	13	0			False			nb:ParticipantID			
ds005448	session	string	session number, session 1 is the first period of invasive recordings, 1a/b means that the electrodes have changes during the first session	1	0			True			nb:SessionID			
ds005448	age	Int64	age of the patient during the session	11	0		years	False	10	50	nb:Age			nb:FromFloat
ds005448	sex	string	sex of the patient (male/female/unknown)	2	0	male, female, unknown		True			nb:Sex			
ds003524	participant_id	string		13	0			False			nb:ParticipantID			
ds003524	age	Int64		11	0			False	19	34	nb:Age			nb:FromFloat
ds003524	sex	string		2	0			True			nb:Sex			
ds003524	group	string		1	0			True						
ds000254	participant_id	string		13	0			False			nb:ParticipantID			
ds000254	sex	string		2	0			True			nb:Sex			
ds000254	age	Int64		10	0			False	20	50	nb:Age			nb:FromFloat
ds000254	handedness	string		1	0			True						
ds000003	participant_id	string		13	0			False			nb:ParticipantID			
ds000003	sex	string		2	0			True			nb:Sex			
ds000003	age	Int64		9	0			True	18	38	nb:Age			nb:FromFloat
ds003061	participant_id	string	Unique participant identifier	13	0			False			nb:ParticipantID			
ds003061	gender	string	Sex of the participant	2	0	M, F		True			nb:Sex			
ds003061	age	Int64	age of the participant	10	0		years	False	24	58	nb:Age			nb:FromFloat
ds003061	Ethnicity	string		2	0	Indian, Non_indian		True						
ds003061	Air_conditioning	string	Air Conditioning - could create interference so noted here	2	0	on, off		True						
ds001511	participant_id	string		13	0			False			nb:ParticipantID			
ds001511	age	Int64		8	0			True	19	38	nb:Age			nb:FromFloat
ds001511	sex	string		2	0			True			nb:Sex			
ds002685	participant_id	string		13	0			False			nb:ParticipantID			
ds002685	age	string		13	0			False			nb:Age			nb:FromEuro
ds002685	sex	string		2	0			True			nb:Sex			
ds002685	handedness score	string		6	0			False						
ds003800	participant_id	string	Unique participant label	13	0			False			nb:ParticipantID			
ds003800	Gender	string	Participant gender	2	0	F, M		True			nb:Sex			
ds003800	Age	Int64	Participant age (years)	11	0		years	False	57	89	nb:Age			nb:FromFloat
ds003800	Group	Int64	Participant group label	0	13			True						
ds003800	MMSE	Int64	Participant score of mini-mental state examination	9	1			True	19	30				
ds000172	participant_id	string		13	0			False			nb:ParticipantID			
ds000172	Gender	string		2	0			True			nb:Sex			
ds000172	Age	Float64		12	0			False	24.0	30.6	nb:Age			nb:FromFloat
ds004024	participant_id	string	Unique participant identifier	13	0			False			nb:ParticipantID			
ds004024	age	Int64	Age of the participant at time of testing	0	13		years	True			nb:Age			nb:FromFloat
ds004024	sex	Int64	Biological sex of the participant	0	13	F, M		True			nb:Sex			
ds004024	hand	Int64	Handedness of the participant	0	13	R, L, A		True						
ds003812	participant_id	string		12	0			False			nb:ParticipantID			
ds003812	age	Int64		8	0			True	22	35	nb:Age			nb:FromFloat
ds003812	sex	string		2	0			True			nb:Sex			
ds004306	participant_id	string	Their subject number	12	0			False			nb:ParticipantID			
ds004306	vviq	Float64	The participant's average vividness of visual imagery questionnaire score	9	2			True	3.1	4.9				
ds004306	bais	Float64	The participant's average vividness of auditory imagery questionnaire score	8	2			True	3.8	6.33				
ds004306	cap	string	size of the cap used for the participant	2	0	L, M, S		True						
ds004306	 vision_impaired	string		2	0			True						
ds004306	hearing_impaired	string	Refers to whether participant has normal or corrected hearing or has hearing impairment	2	0	n, y		True						
ds003380	participant_id	string		12	0			False			nb:ParticipantID			
ds003380	animal_id	string		10	0			False						
ds003380	group	string		2	0			True						
ds001743	participant_id	string		12	0			False			nb:ParticipantID			
ds001743	group	string		2	0			True						
ds001743	gender	string		2	0			True			nb:Sex			
ds001743	age	Int64		9	0			True	19	66	nb:Age			nb:FromFloat
ds001743	VA_OD	string		4	6			True						
ds001743	VA_OS	string		3	6			True						
ds001743	VFI_OD	string		5	6			True						
ds001743	VFI_OS	string		5	6			True						
ds001743	vCD_OD	Float64		5	6			True	0.34	0.82				
ds001743	vCD_OS	Float64		6	6			True	0.33	0.89				
ds001743	RNFL_OD	Int64		6	6			True	45	121				
ds001743	RNFL_OS	Int64		6	6			True	52	73				
ds001743	affected_eye	string		2	6			True						
ds001743	dominant_eye	string		2	6			True						
ds003437	participant_id	string		12	0			False			nb:ParticipantID			
ds003437	sex	Int64		2	0			True	0	1	nb:Sex			
ds003437	age	Int64		9	0			True	21	43	nb:Age			nb:FromFloat
ds003392	participant_id	string	Unique participant identifier	12	0			False			nb:ParticipantID			
ds003392	age	Int64	Age of the participant at time of testing	0	12		years	True			nb:Age			nb:FromFloat
ds003392	sex	Int64	Biological sex of the participant	0	12	F, M		True			nb:Sex			
ds003392	hand	Int64	Handedness of the participant	0	12	R, L, A		True						
ds004147	participant_id	string		12	0			False			nb:ParticipantID			
ds004147	participant	Int64	participant number as input by the tester	12	0			False	27	38	nb:ParticipantID			
ds004147	date	string	date and time at start of task	12	0			False						
ds004147	sex	string	self-reported sex of participant	2	0	M, F		True			nb:Sex			
ds004147	handedness	string	self-reported handedness of participant	2	0	L, R, LR		True						
ds004147	age	Int64	self-reported age of participant	11	0		years	False	22	77	nb:Age			nb:FromFloat
ds004147	order	string	task order	6	0			True						
ds004147	stimuli	string	feedback stimuli (win, loss)	4	0			True						
ds004698	participant_id	string	Participant identifier	12	0			False			nb:ParticipantID			
ds004698	age	Int64	Participant age as of the first session.	11	0		years	False	20	38	nb:Age			nb:FromFloat
ds004698	sex	string	Participant self-reported sex.	2	0	M, F		True			nb:Sex			
ds004698	handedness	string	Participant self-reported handedness.	2	0	left, right		True						
ds005355	participant_id	string		12	0			False			nb:ParticipantID			
ds005355	sex	Int64	Sex of the participant(s)	0	12	M, F, O		True			nb:Sex			
ds005355	age	Int64	Age of the participant(s)	0	12		year	True			nb:Age			nb:FromFloat
ds001345	participant_id	string		12	0			False			nb:ParticipantID			
ds001345	sex	string		2	0			True			nb:Sex			
ds001345	age	Float64		12	0			False	22.0	34.84	nb:Age			nb:FromFloat
ds003633	participant_id	string	Unique participant identifier	12	0			False			nb:ParticipantID			
ds003633	age	Int64	Age of the participant at time of testing	7	1		years	True	19	25	nb:Age			nb:FromFloat
ds003633	sex	string	Biological sex of the participant	2	1	F, M		True			nb:Sex			
ds003633	hand	string	Handedness of the participant	1	1	R, L, A		True						
ds004514	participant_id	string	Unique participant identifier	12	0			False			nb:ParticipantID			
ds004514	age	Int64	Age of the participant at time of testing	12	0		years	False	20	57	nb:Age			nb:FromFloat
ds004514	sex	string	Biological sex of the participant	2	0	F, M		True			nb:Sex			
ds004514	hand	string	Handedness of the participant	1	0	R, L, A		True						
ds000244	participant_id	string		12	0			False			nb:ParticipantID			
ds000244	sex	string		2	0			True			nb:Sex			
ds000244	age	string		12	0			False			nb:Age			nb:FromEuro
ds000244	handedness score	Float64		5	0			True	0.3	1.0				
ds003858	participant_id	string		12	0			False			nb:ParticipantID			
ds003858	gender	string		2	0			True			nb:Sex			
ds003858	age	Int64		6	0			True	18	26	nb:Age			nb:FromFloat
ds003858	mb_order	Int64		3	0			True	148	814				
ds000233	participant_id	string		12	0			False			nb:ParticipantID			
ds000233	age	Int64		6	0			True	21	31	nb:Age			nb:FromFloat
ds000233	sex	string		2	0			True			nb:Sex			
ds000233	group	string		1	0			True						
ds006005	participant_id	string		12	0			False			nb:ParticipantID			
ds006005	age	Int64		9	0			True	21	31	nb:Age			nb:FromFloat
ds006005	sex	string		2	0			True			nb:Sex			
ds004078	participant_id	string	Unique participant identifier	12	0			False			nb:ParticipantID			
ds004078	age	Int64	Age of the participant at time of testing	7	0		years	True	23	30	nb:Age			nb:FromFloat
ds004078	sex	string	Biological sex of the participant	2	0	F, M		True			nb:Sex			
ds004078	hand	string	Handedness of the participant	1	0	R, L, A		True						
ds004632	participant_id	string		11	0			False			nb:ParticipantID			
ds004632	species	string	binomial species name from NCBI Taxonomy (https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi)	1	0			True						
ds004632	strain_ilar	string	string value indicating the strain and laboratory registry code from https://www.nationalacademies.org/ilar/lab-code-database	1	0			True						
ds004632	strain_rrid	string	research resource identifier of the strain of the species from https://scicrunch.org/resources/data/source/nlx_154697-1/search	1	0			True						
ds004632	age	string	Age of the animal at first acquisition, in weeks.	1	0			True			nb:Age			
ds004632	sex	string	Sex of the animal	1	0	M, F		True			nb:Sex			
ds004632	weight	Int64	Weight of the animal on the day of surgery, in grams.	10	0			False	243	305				
ds007109	participant_id	string	Participant identifier	11	0			False			nb:ParticipantID			
ds007109	age	Int64	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	7	0			True	22	35	nb:Age			nb:FromFloat
ds007109	sex	string	self-rated by participant, M for male/F for female (TODO: verify)	2	0			True			nb:Sex			
ds007109	group	string	(TODO: adjust - by default everyone is in control group)	1	0			True						
ds007034	participant_id	string	Participant identifier	11	0			False			nb:ParticipantID			
ds007034	age	Int64	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	7	0			True	22	35	nb:Age			nb:FromFloat
ds007034	sex	string	self-rated by participant, M for male/F for female (TODO: verify)	2	0			True			nb:Sex			
ds007034	group	string	(TODO: adjust - by default everyone is in control group)	1	0			True						
ds004951	participant_id	string	Unique participant identifier	11	0			False			nb:ParticipantID			
ds004951	age	Int64	Age of the participant at time of testing	10	0		years	False	29	61	nb:Age			nb:FromFloat
ds004951	sex	string	Biological sex of the participant	2	0	F, M		True			nb:Sex			
ds004951	group	string		1	0			True						
ds004401	participant_id	string		11	0			False			nb:ParticipantID			
ds004401	age	Int64	age of participant/subject	10	0		years	False	23	42	nb:Age			nb:FromFloat
ds004401	sex	string	sex of particpant/subject	2	0	M, F		True			nb:Sex			
ds003047	participant_id	string		11	0			False			nb:ParticipantID			
ds003047	age	Int64		7	0			True	19	36	nb:Age			nb:FromFloat
ds003047	sex	string		2	0			True			nb:Sex			
ds005525	participant_id	string	Participant identifier	11	0			False			nb:ParticipantID			
ds005525	sex	string	self-rated by participant, M for male/F for female (TODO: verify)	2	0			True			nb:Sex			
ds005525	age	Int64	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	7	0			True	24	46	nb:Age			nb:FromFloat
ds004301	participant_id	string	Unique participant identifier	11	0			False			nb:ParticipantID			
ds004301	age	Int64	Age of the participant at time of testing	6	0		years	True	22	28	nb:Age			nb:FromFloat
ds004301	sex	string	Biological sex of the participant	2	0	F, M		True			nb:Sex			
ds004301	hand	string	Handedness of the participant	1	0	R, L, A		True						
ds005238	participant_id	string	Participant identifier	11	0			False			nb:ParticipantID			
ds005238	age	Int64	Age in years (TODO - verify) as in the initial session, might not be correct for other sessions	6	0			True	19	45	nb:Age			nb:FromFloat
ds005238	sex	string	self-rated by participant, M for male/F for female (TODO: verify)	2	0			True			nb:Sex			
ds005238	group	string	(TODO: adjust - by default everyone is in control group)	1	0			True						
ds000205	participant_id	string		11	0			False			nb:ParticipantID			
